dmanum,week,ex_loy_kc_reg,ex_loy_nkc_reg,ex_nloy_kc_reg,ex_nloy_nkc_reg,new_loy_kc_reg,new_loy_nkc_reg,new_nloy_kc_reg,new_nloy_nkc_reg,ex_loy_kc_final,ex_loy_nkc_final,ex_nloy_kc_final
828,9/22/2014,584369.2791,82434.32003,211214.4068,25757.29331,859.160003,2354.889988,12528.57001,25145.50999,281072.34,45249.92,106189.91
839,9/22/2014,177082.742,14633.12002,1915136.19,261372.5808,152.8,250.979999,40692.04331,74715.94283,82850.42,8147.97,925281.51
855,9/22/2014,539256.1917,78367.48673,193042.7916,21795.82249,258.999997,693.76,7977.670012,14997.95,256380.39,43231.4,96477.09
862,9/22/2014,4329930.809,584844.9976,1286575.116,179880.05,4803.88,9814.840008,101965.2486,140723.5734,2010338.64,307189.74,622471.23
866,9/22/2014,1316485.355,230147.0566,632306.8926,43869.61921,3216.670003,4668.050005,29181.86998,44833.74005,623876.9,121290.81,313569.18
868,9/22/2014,495204.7499,58061.77999,157559.76,23312.79999,528.389999,1026.850002,11537.21001,10462.14001,229585.47,31539.72,76728.05
881,9/22/2014,52001.73079,5070.140021,592540.5127,72393.55,0,0,22239.81876,30403.56998,24814.64,3011.38,287083.54
999,9/22/2014,207537.8512,92345.20844,885323.3299,38147.25169,1638.020006,3378.760002,82212.62503,61107.1395,105233.29,48404.57,441843.8
500,9/29/2014,243014.4621,14956.97998,1864194.433,223583.29,850.369998,542.88,39713.64002,71264.37333,105043.92,7319.26,867671.34
501,9/29/2014,4091985.017,150800.6441,42722338.36,2825949.43,6352.82,13991.12999,700432.9106,964955.7291,1752107.93,72142.08,19902119.35
502,9/29/2014,65667.62445,2432.359999,592386.6005,43381.84002,155,132,7547.070002,14480.86001,29239.34,1334.61,285314.68
503,9/29/2014,34898.00398,3518.780011,398394.4358,82493.48673,546.780003,-34.479997,16835.10329,21812.17998,16087.14,1749.04,191968.66
504,9/29/2014,2097268.85,90089.0045,20601510.37,1848856.853,5611.954447,5095.000002,256544.4076,471994.3843,928714.09,43431.6,9694924.45
505,9/29/2014,1499409.994,73185.15843,14527702.65,1693623.804,1919.209994,3244.770009,161156.4584,384344.835,650833.9,34766.96,6834847.01
506,9/29/2014,1870620.168,98729.90242,14008947.38,1136301.86,4101.245003,3700.74,252453.6931,304382.6154,835910.81,51396.16,6638543.29
507,9/29/2014,35908.04883,6180.199994,193219.8251,53656.55775,-6,21.700001,8423.029993,17711.66998,16251.74,3429.85,94132.42
508,9/29/2014,6238182.359,395518.1481,1676594.924,324252.6259,2907.749995,5525.990004,78656.2305,129900.8,2823671.02,211313.41,795524.28
509,9/29/2014,435474.3831,20967.59502,2319744.418,207277.405,417.930002,745.940001,24956.33003,54800.44002,192313.37,11262.63,1077725.66
510,9/29/2014,1162900.489,70786.06041,11870806.52,1319654.473,1042.8,2381.669995,138799.6624,275120.4263,510536.85,30762.6,5597037.41
511,9/29/2014,1128147.482,66216.15066,10819325.41,1199078.935,1723.030007,4493.349995,192815.2291,319598.8209,500179.45,34453.47,5142128.56
512,9/29/2014,590602.6084,30740.54475,6184219.909,699409.4599,825.909996,1069.360013,95458.20878,168981.9472,257309.48,14956.86,2916855.88
513,9/29/2014,244718.1812,10890.51144,2773109.753,272626.7342,956.409998,786.559999,40521.05002,72523.72,105655.05,5075.87,1298373.43
514,9/29/2014,2723445.729,273081.0164,1310965.77,141704.08,2757.869986,4072.960002,44593.33996,67498.1767,1213435.95,145664.38,609080.7
515,9/29/2014,5532944.001,632133.3436,2641275.917,340305.7506,4615.138996,12258.37999,67543.59234,129563.59,2529954.64,344708.1,1233714.04
516,9/29/2014,97482.52293,2450.530002,902418.9037,75516.51605,95,97.49,10065.70001,17410.33666,43573.9,1280.25,414656.36
517,9/29/2014,502215.5086,37201.16502,4231190.296,554004.6824,5062.760002,1116.559999,75893.59327,154356.3567,225785.71,19444.25,2010292.57
518,9/29/2014,241164.8347,17670.23748,2043720.151,267263.5354,207.2,1519.790001,35761.31002,70577.05502,107466.55,8889.42,950543.12
519,9/29/2014,88713.73285,7465.310002,808638.3163,158927.2549,251.279999,-150.59,19251.45997,46285.15001,38975.49,3485.77,389244.13
520,9/29/2014,57098.85986,2735.720001,492538.6061,77448.72001,190.59,428.789996,9060.100012,13061.37998,24513.94,1355.3,238720.51
521,9/29/2014,3311477.527,337068.0081,1446594.094,144898.9356,3145.704985,1563.780002,60410.13998,75596.35335,1512124.72,178481.13,681165.19
522,9/29/2014,38902.30963,4769.330009,399749.2877,63550.91006,143.96,161.77,12982.72,18137.64999,17659.52,2499.88,195136.9
523,9/29/2014,77573.13748,3532.233743,949315.7139,113321.3244,437.99,41.6,21945.78,34476.77002,34197.47,1891.7,462233.85
524,9/29/2014,1016782.824,65054.1976,9602934.743,1384231.851,4856.363319,2056.360001,174940.4383,363564.8464,442666.13,31480.5,4520312.98
525,9/29/2014,43930.22798,6520.049985,133765.7229,39154.18665,0,113.94,4793.069999,10496.36001,21204.29,3417.09,66774.01
526,9/29/2014,46607.1886,994.760003,532445.6043,37593.75664,682.970002,55.96,8174.300007,11929.24001,20582.85,475.51,245503.28
527,9/29/2014,6331878.228,938451.9416,3224436.491,568622.4671,6705.899991,8920.229979,90216.13,176623.4899,2925495.78,514412.76,1534471.94
528,9/29/2014,218492.5954,36028.98168,1913701.606,305816.7689,1711.766673,819.58,70196.37499,148279.0981,100775.95,17910.43,932228.07
529,9/29/2014,556162.9494,43950.42479,3940022.19,422225.5157,1520.890003,412.97,55199.24,107673.0446,245950.38,23619.74,1874027.22
530,9/29/2014,338037.1782,77251.71735,191780.2493,55479.99005,653.980001,907.369995,7563.144294,22624.87999,161574.46,42095.27,93939.52
531,9/29/2014,71033.67084,4342.899998,639178.183,95274.91,315.999999,72,14441.93,32701.56998,31311.61,2483.98,301071.33
532,9/29/2014,217118.4931,12190.14801,2077441.911,239302.5898,1498.329994,653.419999,33763.77998,70102.77333,96509.4,6104.35,993971.64
533,9/29/2014,841538.2872,43913.51333,8329983.575,740575.9666,2982.850003,3083.969999,145518.3601,238708.12,368556.83,22047.33,3919450.27
534,9/29/2014,545402.0754,38825.57393,4574171.497,667343.8466,279,593.5,124067.0507,215233.9853,239190.28,18908.31,2137397.28
535,9/29/2014,929571.0511,64208.55904,7239770.463,1026349.397,615.58,3315.809998,83587.61598,216840.8733,414897.95,30974.04,3404339.56
536,9/29/2014,223730.0923,11074.39928,1550175.331,167572.449,0,419.189996,16824.39001,43424.42503,99600.48,5637.12,729764.74
537,9/29/2014,28911.43715,1296.870003,305540.804,42594.786,0,17.979999,7948.630005,14744.49998,12524.29,696.46,143844.85
538,9/29/2014,270508.9961,10724.47001,2072802.574,219438.0917,230.970001,262.154,34076.99002,56074.99001,120332.39,5086.62,971521.17
539,9/29/2014,470362.7262,34873.99,3415248.909,527782.5569,465.190002,2569.879995,95161.54542,195965.1967,206206.86,17840.93,1604874.9
540,9/29/2014,128007.4373,7053.829996,1371341.089,131029.62,47.98,15.6,24534.77,38624.23999,55831.72,3489.69,644130.6
541,9/29/2014,204491.6761,15435.22998,1779559.622,237867.0971,521.75,1638.24,32749.04602,58877.44999,91437.24,7988.29,853862.76
542,9/29/2014,738183.1886,43451.63382,4023385.832,459321.1852,1199.129996,1839.860001,54314.92072,103702.109,328239.89,22633.23,1884246.21
543,9/29/2014,116002.6088,4809.649997,1307367.122,75515.11763,642.18001,65.27,36629.18998,26011.62,50364.93,2504.23,613129.85
544,9/29/2014,325108.1373,21343.03332,2097755.019,294095.8993,1244.880001,478.349997,49713.39251,88816.45917,141823.44,10498.03,999873.46
545,9/29/2014,83320.16394,10590.89003,361673.6429,66299.25497,376.39,-65.94,14410.38001,28425.64998,38055.77,5204.06,175617.63
546,9/29/2014,120912.6474,10292.24,1142035.758,146274.1343,0,197.75,23660.05999,45815.97,54015.42,5569.81,538595.89
547,9/29/2014,384400.6189,13762.5125,3684185.496,370514.4244,585.66,1239.870007,37355.38,81367.85003,170816.76,6818.92,1726855.97
548,9/29/2014,129375.7081,8538.016667,1196295.348,161145.0073,587.99,552.479997,39877.5675,73297.61,58759.45,4045.47,574128.82
549,9/29/2014,34773.01461,2551.450008,292406.3221,34920.47669,27.999999,0,5267.19,9215.339996,16057.19,1352.6,136039.07
550,9/29/2014,87152.76334,8793.489991,500190.808,74743.78667,0,202.410001,9320.050014,17803.50999,38954.97,4695.36,238015.89
551,9/29/2014,125255.6151,5964.778275,1539418.004,176737.1682,0,0,20778.76001,46452.75996,54513.69,2977.44,714741.48
552,9/29/2014,7033.548344,455.96,46652.22859,3552.520005,0,0,1624,996.949998,2905.79,193.41,21575.96
553,9/29/2014,115083.9782,2610.45,602817.9371,45549.56497,0,99.98,8836.754992,12858.59,51479.28,1374.64,279876.39
554,9/29/2014,181810.6327,8537.41273,399119.8047,34790.39003,0,141,8053.719975,15533.92001,82948.73,4327.8,191164.18
555,9/29/2014,182165.8954,11607.14001,1951395.421,190607.9197,222.959999,655.979997,31252.87,52757.83997,78666.89,5784.99,909650.92
556,9/29/2014,1910128.763,221302.545,1313266.037,184615.42,1858.550001,2896.649995,28788.20999,73135.71004,872675.79,121853.8,620262.98
557,9/29/2014,150556.9617,9722.166686,1641118.375,207463.5581,63.77,352.97,32750.63665,50788.63668,69351.28,5121.87,783213.67
558,9/29/2014,54195.05231,2287.669988,374318.2567,30640.778,0,0,2994.719996,8248.110001,23068.14,1378.02,174396.47
559,9/29/2014,25979.93631,1744.199995,336526.728,56943.51004,0,56,6729.420019,11644.42999,11437.96,971.32,160195.41
560,9/29/2014,2931150.616,561558.1335,1256180.974,252391.8113,4328.420499,7731.690003,53175.01001,112174.2158,1374952.56,303616.61,610227.41
561,9/29/2014,193911.9119,15237.82288,1455630.414,307192.2049,0,552.390002,33691.74995,87858.5599,85713.34,7366.52,699755.71
563,9/29/2014,516923.2106,19492.561,4934465.684,619233.0275,815.55,947.690005,62499.39002,145723.96,230019.73,9055.12,2312437.99
564,9/29/2014,209376.451,27170.34847,1505772.717,209802.3215,2686.869999,1486.420002,72450.37669,133312.1533,94093.43,13401.52,718557.34
565,9/29/2014,40588.20079,1683.030005,350783.3838,29957.20974,70.989999,414.689988,5230.349997,11780.44,18440.08,805.49,164420.3
566,9/29/2014,581710.5301,20529.45728,5209028.402,498651.5226,170.979999,714.199995,56499.19702,109578.8566,262364.94,9931.74,2432447.62
567,9/29/2014,276925.7554,31539.33332,2223831.289,385961.8868,962.940001,1690.66,78279.20004,150350.7022,122859.68,16094.66,1055285.9
569,9/29/2014,41710.25253,1378.430008,382616.5628,34720.31001,0,212.4,7005.419997,10990.56999,18334.87,666.29,179647.73
570,9/29/2014,76506.78046,7451.180023,491355.7954,60662.07856,261.569998,240.400001,9874.039992,19015.53004,35371.5,3770.84,232323.25
571,9/29/2014,167419.5201,12450.60946,1227532.242,190332.9221,859.57,622.800002,35442.49,59087.50999,74937.2,6508.44,600045.11
573,9/29/2014,96185.97539,8497.600006,666056.4723,117186.677,126.16,69.100003,20402.96003,44117.54003,44530.43,4201.5,321296.02
574,9/29/2014,161935.1821,6849.499994,948152.9634,130058.879,54.169997,89.65,15282.61498,35910.01,72764.3,3318.31,444463.26
575,9/29/2014,83604.14826,5417.47,917769.5887,125099.1126,0,399.970001,25239.03002,44018.84634,38002.84,2797.91,444915.67
576,9/29/2014,41426.57441,2048.519998,435632.4839,54398.12335,403.990001,117.6,9599.300013,13631.29999,18501.98,944.65,206453.98
577,9/29/2014,261920.4612,11790.12958,2599790.322,276034.3524,810.629999,858.11,46357.13,94815.9134,117650,5928.13,1209279.72
581,9/29/2014,204529.7137,11264.42854,839238.2988,95100.6,362.77,299.47,10177.72998,25497.46001,93539.07,5939.32,400412.1
582,9/29/2014,65804.85653,5874.869986,310944.6294,48275.88051,0,16.8,2932.329994,8449.169998,29968.42,3015.13,143466.71
583,9/29/2014,5284.014989,498.560001,60653.47467,4776.439998,0,0,2608.870003,2448.07,2609.4,180.65,28709.52
584,9/29/2014,25389.83507,2502.950004,182222.2326,31038.17999,0,324.719997,5296.390004,9972.239988,10968.71,1294.63,88450.91
588,9/29/2014,289597.1148,15664.98752,2209225.187,263674.6512,544.46,186.789999,34345.88498,53783.55998,129382.31,8404.61,1043014.75
592,9/29/2014,49909.51999,2056.46,175368.8861,34529.6536,0,147.949998,12507.53999,12088.08997,26276.87,965.65,86334.2
596,9/29/2014,34001.0296,2384.989992,314625.2625,35812.97332,0,96,3570.689994,8866.069995,16062.3,1317.61,149286.4
597,9/29/2014,27866.77408,2512.529997,311588.5379,38153.69662,0,0,4734.659994,8972.810004,12013.4,1133.78,149311.18
598,9/29/2014,60441.62346,2171.830006,432713.7583,59985.6636,64.4,293.969998,9532.670007,20063.57,26622.7,1146.11,206850.38
600,9/29/2014,292420.7715,58554.46506,91472.95058,34294.02754,387.579999,1051.089997,7686.219996,20442.91997,138910.19,31228.74,46197.82
602,9/29/2014,3084801.241,149555.0078,27826226.29,2891141.92,5021.869993,8860.080012,311488.583,724759.2412,1376910.33,74751.4,13142385.87
603,9/29/2014,52763.06044,2088.400003,371804.3697,47190.54426,160.99,118.99,6037.909996,12345.87251,23255.63,1083.98,175225.92
604,9/29/2014,142813.3043,10412.89998,728773.2007,104493.2248,0,82.2,15119.88001,25008.55998,64107.7,5650.62,343734.17
605,9/29/2014,61761.73982,1365.320008,588994.2495,71678.35665,25.25,40.530004,7899.149981,24018.3,27718.78,645.9,279248.57
606,9/29/2014,18389.78834,1066.270001,178038.9491,37286.61331,0,50,2656.769998,9309.790019,7354.71,390.54,86629.93
609,9/29/2014,5883875.187,733906.5121,2513101.773,370731.7925,4302.440011,6676.539999,84334.08001,160781.3357,2715054.97,403767.87,1200965.55
610,9/29/2014,211263.9157,7544.239975,1489574.894,149332.9267,240.99,913.129999,16890.53002,28368.73001,94931.76,4024.72,709229.67
611,9/29/2014,66115.09236,4985.009994,892984.9642,78944.25428,192.000001,174.129999,16102.73001,24347.68,28715.52,2563.34,418616.64
612,9/29/2014,217572.8779,29539.11,203661.2168,61764.04339,258.4,-56.99,11033.34997,19375.35002,102502.79,15954.07,100363.66
613,9/29/2014,1318173.763,60060.93168,13715849.17,1494277.427,738.900005,4074.580005,166083.08,342826.7695,574560.83,29607.01,6446019.15
616,9/29/2014,536470.7054,36275.25167,4630872.465,614177.29,699.190007,3187.32999,63585.99998,142517.1844,241964.43,18270.11,2213491.72
617,9/29/2014,9752471.946,631137.2957,5121217.943,835131.5793,3658.128098,8132.280003,89787.31102,157318.9406,4431492.47,339213.96,2422157.71
618,9/29/2014,4854999.353,752301.7687,1301338.485,428190.9641,6253.91,9547.090001,120828.881,214924.1568,2260276.15,400128.56,640109.74
619,9/29/2014,254197.036,38251.64004,969978.3285,110708.404,499.2,620.349998,22695.48,40101.10749,118759.51,20790.76,460068.74
622,9/29/2014,65496.63113,11083.3625,339192.8326,134982.6111,145,-358.600002,19882.11287,51921.23999,28315.36,5971.58,171200.73
623,9/29/2014,6918368.989,1140582.619,1912239.148,601271.3551,5943.849987,15818.73001,141296.1214,263753.3616,3164631.53,596558.22,915268.54
624,9/29/2014,85414.54381,1866.559996,706223.6273,65609.9486,0,-33.2,8440.750012,18921.67002,41918.48,940.22,337109.45
625,9/29/2014,583807.1172,134603.6217,231121.5436,61215.39999,876.2,1529.399999,16358.37999,33217.3,274728.49,72280.75,113269.82
626,9/29/2014,66268.62459,9017.409995,32985.32283,8297.059982,182.89,536.379995,1591.260002,3061.940002,31179.12,4430.42,16495.76
627,9/29/2014,205002.3398,35655.16003,160941.715,42951.64999,1262.999999,478.99,11062.88999,22952.19002,96955.01,19546.1,78053.99
628,9/29/2014,23942.42885,1805.860004,143616.0042,28787.48503,734.969991,148.59,4966.209998,10602.69999,10699.72,871.82,68513.61
630,9/29/2014,91789.38242,6074.510012,940526.8367,150070.1065,289.99,329.380003,30668.32833,56749.21998,41550.99,3130.8,459127.42
631,9/29/2014,41237.83,1449.929995,153768.3066,28157.58997,0,12.4,2970.050003,7403.210002,20971.79,754.59,74538.49
632,9/29/2014,233678.7318,11483.21001,1243252.552,136623.117,33,345.28,27249.61333,49143.95003,104600.97,6173.35,591363.81
633,9/29/2014,185738.1292,28663.91999,97700.86004,27843.68666,423.979999,701.959998,8997.110006,13457.89999,86389.44,15780.5,48429.91
634,9/29/2014,236835.72,26031.6643,115682.7787,29566.66997,239.485,406.219997,10233.50001,19631.56997,113829.02,13350.06,57152.01
635,9/29/2014,1716154.704,274612.2326,399504.6759,146711.271,4216.66999,4439.660014,33679.86997,70502.4599,795552.64,145880.75,196048.72
636,9/29/2014,639108.4154,102297.6125,203213.5986,35695.41498,1693.209995,1580.400003,21354.60004,29768.86801,298914.53,52587.17,98202.52
637,9/29/2014,235083.0232,12817.19002,2549951.059,283196.3021,772.690002,558.780001,30316.34001,60959.43496,104233.44,5469.46,1203354.55
638,9/29/2014,23428.46601,1032.579997,240005.3128,25197.40999,0,16.280001,4253.640006,7179.849981,10516.99,561.56,115623.98
639,9/29/2014,13253.26901,499.009999,130583.45,24581.01998,0,0,3515.850005,5870.760011,6108.52,355.7,65111.98
640,9/29/2014,100582.9165,7118.979996,990905.4179,154467.3657,402.980003,598.499999,25417.65998,46660.80004,45353.52,3596.68,476734.23
641,9/29/2014,1419652.757,213296.1521,471909.1598,112848.0414,2051.050006,3371.049996,27227.09996,67925.01002,662905.31,112177.23,228693.26
642,9/29/2014,17877.67892,2850.957153,179453.4477,40136.65999,0,-259.99,6167.120005,12935.07999,8449.17,1420.88,88040.69
643,9/29/2014,22903.45671,2787.290004,132405.2492,37968.22999,0,102,4342.950904,12508.15001,10061.27,1520.6,66330.84
644,9/29/2014,5551.106665,230.590001,16873.55999,7743.259993,0,0,1106.360012,3443.960012,2749.83,111.93,8913.62
647,9/29/2014,189.38,425.970003,11960.97331,2678.689996,0,0,780.95,1915.180002,51.37,170.76,6099.99
648,9/29/2014,311160.8889,15868.08143,2407035.572,241135.4312,0,484.949999,32902.73998,62683.69997,139723.04,8169.84,1131149.94
649,9/29/2014,199450.9899,9907.686662,1480707.596,165309.1139,746.980001,301.91,19722.10002,46197.65002,87718.3,5152.2,703138.38
650,9/29/2014,266206.7616,23290.72334,1945937.121,298070.593,815.78,882.4,40943.92003,86916.63003,119261.93,12217.11,938014.22
651,9/29/2014,238159.0153,45586.16998,100155.3701,37046.56,535.48,580.159991,7130.019998,14255.18998,112488.16,24910.67,50126.52
652,9/29/2014,242728.9718,12215.72539,2388720.458,236144.3811,220,564.650001,35296.39001,63732.57231,108007.61,5991.15,1131235.85
656,9/29/2014,45122.9633,5003.008559,290644.7787,43537.29596,0,578.009998,8748.730002,20056.58003,21016.58,2849.84,141143.29
657,9/29/2014,146291.1771,21398.81998,61297.8254,18589.92001,1007.897998,286.4,3896.260002,10886.69,68704.72,11269.3,30246.87
658,9/29/2014,4113430.107,162600.975,2547162.903,298755.654,1122.55,2238.889996,39372.26,76419.91,1853676.77,87356.28,1196052.76
659,9/29/2014,321583.2235,26455.4047,3029680.671,464110.0714,530.19,807.050001,62607.75854,122918.22,144378.07,13776.79,1441669.68
661,9/29/2014,17082.53,2255.597774,12709.44499,3641.617998,198,0,2021.369987,1445.280003,7890.53,1141.17,6245.06
662,9/29/2014,141242.6773,23341.97001,56222.74668,22507.31,77.95,494.259999,4703.090005,13742.16002,66360.48,12217.38,28609.4
669,9/29/2014,2163737.621,118983.6188,1579464.746,267786.6649,949.6,1394.209995,22915.06996,71846.23861,983667.05,62920.63,748057.61
670,9/29/2014,89646.85295,7513.83201,821722.9397,120342.045,0,1450.580003,16205.14571,37679.56,40361.16,3885.67,395901.59
671,9/29/2014,773068.3281,109615.5844,549558.4227,89465.74456,406.74,3086.520008,20392.84998,42166.98495,358925.58,59975.96,263477.12
673,9/29/2014,9883.876942,1421.730002,184249.0688,33600.53998,137.990001,166.199996,5240.96,10129.25999,4409.53,615.59,91189.95
675,9/29/2014,171584.616,6601.040007,1956346.452,178199.0454,563.78,414.979992,20422.14999,36351.94995,76788.95,3441.89,922409.87
676,9/29/2014,89341.73199,3665.704994,888089.188,82945.31002,294.999999,0,14983.76721,27239.67201,39032.73,1790.91,417248.82
678,9/29/2014,150960.9326,11395.32667,1605835.938,260557.8846,151,262.17,25987.62998,61023.47998,68544.99,5588.79,775476.46
679,9/29/2014,287609.2023,12986.57467,2804463.657,365849.5884,117.99,167,28316.67003,71388.71003,125098.44,6491.73,1343364.93
682,9/29/2014,215613.9624,10314.45997,2251770.035,268094.7705,294.18,355.980002,22084.67667,57114.96999,94319.57,4714.11,1062188.68
686,9/29/2014,130303.4892,15497.9875,977922.0727,188591.2758,315.180002,383.989997,23794.57999,61203.08,56762.42,7201.25,468704
687,9/29/2014,77649.9122,4958.170013,801074.917,91999.76664,196.4,297.5,12116.42997,24431.51501,33896.65,2398.65,383302.37
