week,dmanum,lr_spd,lr_grp,lr_imp,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50
9/9/2013,803,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3,3463849.395,56371,141.3
9/9/2013,804,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2,55608.548,1871,114.2
9/9/2013,807,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7,1239075.686,37106,123.7
9/9/2013,811,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89,80484.48,2066,89
9/9/2013,825,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101,420280.19,18478,101
9/9/2013,828,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9,221093.608,2698,245.9
9/9/2013,855,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7,60181.758,1636,77.7
9/9/2013,862,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7,639872.945,10801,120.7
9/9/2013,866,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1,242247.092,3468,105.1
9/23/2013,539,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3,2465.31,0,0.3
9/23/2013,803,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5,772195.725,19141,31.5
9/23/2013,807,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1,191320.498,10900,19.1
9/23/2013,825,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24,99868.56,5768,24
9/23/2013,862,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4,155859.69,3534,29.4
10/14/2013,803,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6,578533.94,19869,23.6
10/14/2013,807,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20,200335.6,12735,20
10/14/2013,825,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9,149386.721,6233,35.9
10/14/2013,862,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6,188728.06,3875,35.6
11/4/2013,803,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4,892315.06,20932,36.4
11/4/2013,807,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7,377632.606,13079,37.7
11/4/2013,825,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1,125251.819,6393,30.1
11/4/2013,862,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8,242801.83,3905,45.8
11/11/2013,803,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1,688847.615,19635,28.1
11/11/2013,807,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8,278466.484,12034,27.8
11/11/2013,825,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2,167279.838,5624,40.2
11/11/2013,862,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30,159040.5,3743,30
11/18/2013,803,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5,12257.075,0,0.5
11/18/2013,807,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2,2003.356,298,0.2
11/18/2013,825,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0,0,468,0
11/18/2013,862,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8,14843.78,531,2.8
11/25/2013,501,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3,2636152.043,340000,31.3
11/25/2013,504,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2,1444343.6,110500,47.2
11/25/2013,505,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8,1528246.224,62050,82.8
11/25/2013,506,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46,1157947.88,73100,46
11/25/2013,510,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7,730858.074,32300,53.7
11/25/2013,511,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6,1552159.624,110500,55.6
11/25/2013,524,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2,973368.768,71400,36.2
11/25/2013,527,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7,51517.076,18700,4.7
11/25/2013,533,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6,124914.384,25500,12.6
11/25/2013,602,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1,1412511.775,178500,36.1
11/25/2013,609,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1,489407.267,35700,40.1
11/25/2013,613,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2,715443.42,36550,40.2
11/25/2013,617,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8,43150.56,37400,4.8
11/25/2013,618,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1,1026958.068,110500,38.1
11/25/2013,623,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5,2239461.945,178500,73.5
11/25/2013,751,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2,697656.308,43350,42.2
11/25/2013,753,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4,1043925.12,68000,54.4
11/25/2013,803,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1,2598204.185,240975,52.1
11/25/2013,807,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3,1225455.774,113704,54.3
11/25/2013,825,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8,99036.322,6334,23.8
11/25/2013,862,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4,145256.99,3259,27.4
12/2/2013,803,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3,522151.395,19657,21.3
12/2/2013,807,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9,269451.382,12348,26.9
12/2/2013,825,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5,126916.295,6446,30.5
12/2/2013,862,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4,214174.54,3899,40.4
12/9/2013,803,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6,701104.69,20762,28.6
12/9/2013,807,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9,259434.602,12603,25.9
12/9/2013,825,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3,130245.247,6393,31.3
12/9/2013,862,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1,133063.885,3815,25.1
12/16/2013,803,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2,691299.03,19423,28.2
12/16/2013,807,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2,262439.636,12284,26.2
12/16/2013,825,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3,117761.677,6147,28.3
12/16/2013,862,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1,148967.935,3944,28.1
